fornitore,reg,codice_regione,Code,anno,mese,age_group,coverage_of_the_age_group,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_6,coverage_7,coverage_8,coverage_9,coverage_10,coverage_11,coverage_12,coverage_13,coverage_14,coverage_15,efficacy_baseline,efficacy_lower,efficacy_upper
AstraZeneca/Janssen(BOOSTER),Puglia,16,ITF4,2021,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Puglia,16,ITF4,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Puglia,16,ITF4,2022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Puglia,16,ITF4,2022,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,1,1,9.5915011e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,2,1,.000042879652,.8172043,.18279569,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,3,1,.000022004035,.29545456,.57575756,.12878788,0,0,0,0,0,0,0,0,0,0,0,0,78.845459,74.871216,81.600754
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,4,1,.00057407958,.88516748,.033927798,.0661157,.014789038,0,0,0,0,0,0,0,0,0,0,0,78.837845,74.880646,81.694481
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,5,1,.0017713248,.73198885,.23723479,.0090930294,.017719747,.0039636279,0,0,0,0,0,0,0,0,0,0,78.853783,74.894615,81.814857
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,6,1,.01401008,.85271549,.10781066,.034941025,.0013392629,.0026098453,.00058378122,0,0,0,0,0,0,0,0,0,78.910835,74.921036,81.844383
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,7,1,.017066102,.50949579,.41826048,.05288158,.017138718,.00065691408,.00128014,.00028634712,0,0,0,0,0,0,0,0,78.783768,74.821144,81.667313
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,8,1,.024680628,.42423567,.2933495,.24081948,.030447328,.0098678628,.00037822771,.00073705899,.00016486846,0,0,0,0,0,0,0,78.390755,74.493988,80.899185
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,9,1,.0099190231,.14568131,.36244026,.25061932,.205741,.026012281,.00843048,.00032313392,.00062969676,.00012251653,0,0,0,0,0,0,77.020256,73.460663,79.325722
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,10,1,.0025019713,.035457339,.14051902,.34959543,.24173743,.19844957,.025090409,.0081317052,.00031168209,.00060738041,.00010003433,0,0,0,0,0,74.230095,70.748238,76.36599
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,11,1,.002073457,.028696522,.034446169,.13651027,.33962077,.23484017,.19278741,.02437453,.0078996914,.00030278918,.00052174251,0,0,0,0,0,67.694458,63.506695,70.701469
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,12,1,.0006220371,.0084869713,.028454371,.034153972,.13535185,.33673841,.23284708,.19115122,.024167662,.0078326464,.0003002194,.00051561464,0,0,0,0,56.438511,48.953419,60.5854
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,1,1,.00018661113,.0025396254,.0084654177,.028382525,.034067281,.13500816,.33588323,.23225574,.19066577,.024106286,.0078127552,.00029945697,.00051379646,0,0,0,43.282436,31.009562,48.980194
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,2,1,.000055983339,.0007613076,.002537692,.0084589729,.028361043,.034041356,.1349054,.3356275,.23207892,.19052061,.024087934,.0078068073,.000299229,.0005132528,0,0,31.32346,13.529647,39.989201
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,3,1,.000016795002,.00022834011,.00076113368,.0025371122,.0084570404,.028354602,.034033585,.13487458,.33555084,.23202591,.19047709,.024082432,.0078050238,.00029916066,.00051308982,0,26.849497,5.6807032,38.946167
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,1,2,.00010585692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,2,2,.00047324269,.81720424,.18279569,0,0,0,0,0,0,0,0,0,0,0,0,0,78.999992,74.999992,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,3,2,.00024284821,.29545453,.57575756,.12878788,0,0,0,0,0,0,0,0,0,0,0,0,78.845451,74.871208,81.600754
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,4,2,.0063358475,.88516748,.033927795,.066115707,.01478904,0,0,0,0,0,0,0,0,0,0,0,78.837845,74.880646,81.694481
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,5,2,.019549282,.73198885,.23723477,.0090930285,.017719747,.0039636279,0,0,0,0,0,0,0,0,0,0,78.853783,74.894615,81.814857
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,6,2,.1546227,.85271543,.10781065,.034941018,.0013392627,.0026098453,.00058378116,0,0,0,0,0,0,0,0,0,78.910828,74.921036,81.844383
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,7,2,.18835059,.50949579,.41826051,.05288158,.017138718,.00065691397,.0012801401,.00028634715,0,0,0,0,0,0,0,0,78.783768,74.821152,81.667313
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,8,2,.27238852,.42423567,.2933495,.2408195,.03044733,.0098678628,.00037822768,.0007370591,.00016486848,0,0,0,0,0,0,0,78.390755,74.493988,80.899185
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,9,2,.10947162,.14586534,.36244026,.25061935,.20574102,.026012281,.008430481,.00032313389,.00056817662,0,0,0,0,0,0,0,77.03038,73.47435,79.333611
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,10,2,.027613088,.035632886,.14070307,.3495954,.24173744,.19844958,.025090409,.0081317052,.00031168209,.00034783516,0,0,0,0,0,0,74.249863,70.775208,76.379837
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,11,2,.022883775,.030347191,.034621716,.1366943,.33962074,.23484017,.19278741,.024374528,.0067139743,0,0,0,0,0,0,0,67.804802,63.655025,70.793701
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,12,2,.0068651326,.0084869713,.030105039,.034329519,.13553588,.33673838,.23284708,.19115123,.024167662,.0066382317,0,0,0,0,0,0,56.547832,49.103344,60.660995
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,1,2,.0020595398,.0025396254,.0084654186,.030033194,.034242827,.1351922,.3358832,.23225574,.19066578,.024106286,.0066157607,0,0,0,0,0,43.388359,31.156538,49.04958
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,2,2,.00061786192,.0007613076,.002537692,.0084589729,.030011712,.034216903,.13508943,.3356275,.23207892,.19052061,.024087934,.0066090403,0,0,0,0,31.41814,13.66742,40.049282
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,3,2,.00018535857,.00022834011,.00076113374,.0025371125,.0084570413,.030005272,.034209132,.13505863,.33555084,.23202594,.19047712,.024082433,.0066070268,0,0,0,26.930111,5.799829,38.994434
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,1,3,.02600312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,2,3,.019530658,.42892683,.57107323,0,0,0,0,0,0,0,0,0,0,0,0,0,79.000008,75.000008,82.000008
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,3,3,.0094563235,.17196411,.35516679,.4728691,0,0,0,0,0,0,0,0,0,0,0,0,78.432556,74.52713,80.534111
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,4,3,.049316738,.47280446,.090658709,.18724234,.24929449,0,0,0,0,0,0,0,0,0,0,0,77.379257,73.915298,79.72435
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,5,3,.14558117,.58258569,.19735536,.037842248,.078157641,.1040591,0,0,0,0,0,0,0,0,0,0,77.569977,73.827507,80.393875
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,6,3,.25088251,.50099295,.29071435,.098481715,.018883547,.039001215,.051926222,0,0,0,0,0,0,0,0,0,76.99839,72.92997,79.945679
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,7,3,.10622261,.17499803,.41332015,.2398399,.081247605,.015578963,.032176077,.042839233,0,0,0,0,0,0,0,0,74.877655,70.389793,77.525459
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,8,3,.067753717,.10041353,.15742587,.37181723,.21575671,.073089242,.014014624,.028945163,.038537592,0,0,0,0,0,0,0,72.584923,68.001678,74.860054
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,9,3,.043881912,.06258332,.094281942,.1478129,.34911281,.20258188,.068626165,.013158844,.027177673,.03466443,0,0,0,0,0,0,69.018692,64.342682,72.21006
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,10,3,.025327964,.043953702,.060504422,.09107212,.14278062,.33722728,.195685,.06628979,.012710852,.026252409,.023523774,0,0,0,0,0,62.577881,56.405003,66.831299
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,11,3,.010002441,.086095706,.04350204,.059721902,.089863904,.14088641,.33275342,.19308893,.054087639,0,0,0,0,0,0,0,54.43087,45.97765,58.87973
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,12,3,.0030007323,.24153201,.086043112,.043368869,.05949118,.089507669,.14032792,.33143434,.0082949102,0,0,0,0,0,0,0,55.270199,46.153736,59.366947
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,1,3,.00090021966,.36068654,.2415273,.086027414,.043329127,.059422318,.089401349,.11960596,0,0,0,0,0,0,0,0,69.085457,63.255291,72.428268
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,2,3,.00027006591,.10879865,.36068612,.2415259,.08602272,.043317221,.059401691,.089369498,.010878205,0,0,0,0,0,0,0,70.693024,65.293335,73.563278
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,3,3,.000081019774,.053127099,.10879862,.360686,.24152547,.086021304,.043313652,.059395507,.047132313,0,0,0,0,0,0,0,69.386009,64.1819,71.84407
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,1,4,.013548175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,2,4,.0091214338,.40236396,.59763598,0,0,0,0,0,0,0,0,0,0,0,0,0,78.999992,75,81.999992
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,3,4,.0094530135,.29427901,.28395671,.42176428,0,0,0,0,0,0,0,0,0,0,0,0,78.493881,74.578239,80.692535
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,4,4,.25291669,.8873046,.033163894,.032000616,.047530901,0,0,0,0,0,0,0,0,0,0,0,78.695427,74.796883,81.577591
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,5,4,.19569789,.40707871,.52610177,.019663578,.018973846,.02818208,0,0,0,0,0,0,0,0,0,0,78.613686,74.680931,81.550743
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,6,4,.034172963,.066366844,.38006219,.49118605,.018358568,.017714612,.026311725,0,0,0,0,0,0,0,0,0,77.425621,73.494957,79.55014
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,7,4,.014595022,.02756351,.06453754,.36958635,.47764724,.017852541,.017226335,.025586482,0,0,0,0,0,0,0,0,73.839958,70.46595,75.677589
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,8,4,.014977476,.027507719,.026805304,.06276226,.35941988,.46450827,.01736146,.016752478,.024882657,0,0,0,0,0,0,0,69.919281,66.324966,72.50338
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,9,4,.013364434,.027900603,.026848711,.026163124,.061258659,.35080919,.45337996,.016945528,.016351137,.020343101,0,0,0,0,0,0,60.060394,54.153255,64.741135
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,10,4,.0065668183,.026688185,.027621865,.026536334,.025858723,.060545929,.34672761,.44810501,.016748371,.016160894,.0050071068,0,0,0,0,0,42.040871,29.943125,47.511562
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,11,4,.0038204987,.16735898,.026609957,.027462663,.026357915,.02568486,.060138844,.34439638,.32199034,0,0,0,0,0,0,0,40.286629,25.428631,45.340199
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,12,4,.0011461496,.67953938,.16734545,.026586693,.02741532,.026304858,.025633158,.047175109,0,0,0,0,0,0,0,0,75.278206,70.607971,78.38485
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,1,4,.00034384488,.073964566,.67953819,.1673414,.026579734,.027401153,.025174916,0,0,0,0,0,0,0,0,0,77.711197,73.744453,80.436653
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,2,4,.00010315346,.017168472,.073964462,.67953783,.16734019,.026577648,.02739691,.0080145001,0,0,0,0,0,0,0,0,75.814125,72.1091,77.423698
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,3,4,.000030946037,.013627078,.017168462,.073964424,.67953771,.16733983,.026577022,.021785492,0,0,0,0,0,0,0,0,71.656631,68.787178,73.818588
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,1,5,.018973615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,2,5,.14191194,.88206762,.11793237,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,3,5,.40552026,.71595353,.25054815,.033498269,0,0,0,0,0,0,0,0,0,0,0,0,78.959793,74.966499,81.896156
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,4,5,.31309214,.35598963,.46108153,.16135563,.021573234,0,0,0,0,0,0,0,0,0,0,0,78.685562,74.760986,81.353104
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,5,5,.06927073,.07301119,.3299984,.42741743,.14957486,.019998146,0,0,0,0,0,0,0,0,0,0,77.467506,73.870132,79.473915
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,6,5,.015793638,.016373891,.071815714,.32459503,.42041895,.14712574,.019670699,0,0,0,0,0,0,0,0,0,74.378326,71.355507,76.30336
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,7,5,.0059899325,.0061716745,.016272837,.071372487,.32259175,.41782424,.14621772,.019549297,0,0,0,0,0,0,0,0,68.22406,64.526733,71.15976
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,8,5,.0053085089,.0054398221,.0061381017,.016184315,.070984237,.3208369,.41555133,.14542232,.019442953,0,0,0,0,0,0,0,55.209751,47.924046,59.767014
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,9,5,.0053304904,.008140048,.0054102689,.0061047552,.016096391,.070598602,.31909388,.41329378,.14463229,.016629949,0,0,0,0,0,0,37.916336,24.163548,43.64006
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,10,5,.0027550026,.13461877,.0081248377,.0053951209,.0060876622,.016051322,.070400931,.31820044,.41213658,.028984308,0,0,0,0,0,0,35.121704,18.341539,41.005192
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,11,5,.0026267779,.30389935,.13461131,.0081104133,.0053807562,.0060714534,.016008586,.070213482,.31735322,.13835144,0,0,0,0,0,0,49.540749,35.993801,56.129951
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2021,12,5,.00078803336,.50218517,.3038972,.13460909,.0081061013,.0053764614,.0060666078,.015995808,.023763537,0,0,0,0,0,0,0,76.391151,71.761467,79.265503
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,1,5,.00023641001,.035676166,.50218499,.30389658,.13460842,.0081048086,.0053751748,.0060651558,.0040886998,0,0,0,0,0,0,0,77.10202,73.261909,79.407799
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,2,5,.000070923001,.0062737688,.035676148,.50218493,.3038964,.13460821,.0081044212,.0053747888,.0038813949,0,0,0,0,0,0,0,74.739487,71.396629,76.458801
Pfizer/BioNTech/Moderna,Puglia,16,ITF4,2022,3,5,.000021276901,.0053906762,.006273767,.035676144,.50218493,.30389634,.13460815,.0081043039,.0038657188,0,0,0,0,0,0,0,69.032883,65.714752,71.782349
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,2,1,.000011859397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,3,1,.000033883993,.74074078,.25925925,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53.000004,66.000008
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,4,1,.000027107193,.37209302,.46511629,.1627907,0,0,0,0,0,0,0,0,0,0,0,0,59.804653,52.837208,65.495346
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,5,1,5.9296985e-06,.07526882,.34408602,.43010756,.15053764,0,0,0,0,0,0,0,0,0,0,0,58.640862,52.027958,63.643013
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,6,1,8.4709978e-07,.010638298,.074468084,.34042552,.42553192,.14893617,0,0,0,0,0,0,0,0,0,0,55.853195,49.906384,60.680855
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,7,1,0,0,.010638298,.074468084,.34042552,.42553192,.14893617,0,0,0,0,0,0,0,0,0,48.770214,41.165958,54.088299
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,8,1,8.4709978e-07,.010526316,0,.010526316,.073684216,.33684212,.42105266,.14736843,0,0,0,0,0,0,0,0,36.046318,22.515791,41.725262
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,9,1,8.4709978e-07,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,0,0,0,0,0,27.028124,7.5770826,34.985416
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,10,1,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,0,0,0,0,25.017708,2.6093748,38.713543
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,11,1,0,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,0,0,0,24.679167,1.2541667,42.770832
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,12,1,0,0,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,0,0,24.596874,1.0010417,43.666668
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,1,1,0,0,0,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,0,24.280209,.52604163,43.491665
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,2,1,0,0,0,0,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,0,24,.079166658,43.217709
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,3,1,0,0,0,0,0,0,0,.010416666,.010416666,0,.010416666,.072916664,.33333331,.41666669,.14583333,0,24,.019791665,43.364582
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,2,2,.000127967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,3,2,.00036561998,.74074072,.25925925,0,0,0,0,0,0,0,0,0,0,0,0,0,59.999996,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,4,2,.000292496,.37209302,.46511626,.1627907,0,0,0,0,0,0,0,0,0,0,0,0,59.804649,52.837208,65.495346
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,5,2,.000063983498,.075268812,.34408602,.4301075,.15053762,0,0,0,0,0,0,0,0,0,0,0,58.640858,52.027954,63.643009
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,6,2,9.1405000e-06,.010638298,.074468084,.34042555,.42553192,.14893617,0,0,0,0,0,0,0,0,0,0,55.853195,49.906384,60.680855
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,7,2,0,0,.010638298,.074468084,.34042555,.42553192,.14893617,0,0,0,0,0,0,0,0,0,48.770214,41.165962,54.088299
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,8,2,9.1405000e-06,.010526316,0,.010526316,.073684208,.33684212,.42105263,.14736842,0,0,0,0,0,0,0,0,36.046318,22.515791,41.725262
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,9,2,9.1405000e-06,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,0,0,0,0,0,27.028124,7.5770831,34.985416
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,10,2,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,0,0,0,0,25.017708,2.609375,38.713543
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,11,2,0,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,0,0,0,24.679167,1.2541668,42.770832
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,12,2,0,0,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,0,0,24.596874,1.0010418,43.666664
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,1,2,0,0,0,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,0,24.280209,.52604169,43.491665
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,2,2,0,0,0,0,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,0,24,.079166666,43.217709
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,3,2,0,0,0,0,0,0,0,.010416667,.010416667,0,.010416667,.072916664,.33333334,.41666666,.14583333,0,24,.019791666,43.364582
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,2,3,.0040366319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,3,3,.038114611,.90423459,.095765434,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53.000004,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,4,3,.026862137,.38923085,.55227858,.058490571,0,0,0,0,0,0,0,0,0,0,0,0,59.929813,52.941509,65.81868
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,5,3,.02235157,.24464054,.29400921,.41716886,.044181406,0,0,0,0,0,0,0,0,0,0,0,59.251984,52.423779,64.406342
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,6,3,.00717569,.072819598,.22682591,.27259958,.38679078,.040964134,0,0,0,0,0,0,0,0,0,0,57.134083,50.99905,62.147896
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,7,3,.0017835645,.017778007,.071525015,.2227934,.2677533,.3799144,.040235873,0,0,0,0,0,0,0,0,0,53.327515,46.794838,58.520771
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,8,3,.001564353,.015353569,.017505052,.070426844,.21937272,.26364234,.37408137,.039618108,0,0,0,0,0,0,0,0,41.394676,30.259428,46.766613
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,9,3,.00022103959,.0021647289,.015320333,.017467158,.070274398,.21889785,.26307163,.37327158,.039532345,0,0,0,0,0,0,0,33.262012,17.321903,39.685089
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,10,3,.000023660237,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,0,0,0,0,0,27.040098,6.6808443,38.554771
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,11,3,0,0,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,0,0,0,0,25.019043,2.4800951,40.184277
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,12,3,0,0,0,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,0,0,0,24.485876,1.0381812,42.5826
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,1,3,0,0,0,0,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,0,0,24.06526,.22888698,43.089432
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,2,3,0,0,0,0,0,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,0,24.006231,.051816374,43.273445
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,3,3,0,0,0,0,0,0,.00023166045,.0021642274,.015316783,.01746311,.070258111,.21884713,.26301068,.3731851,.039523188,0,24,.0054324968,43.468597
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,2,4,.000081674196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,3,4,.013633073,.99404478,.0059552095,0,0,0,0,0,0,0,0,0,0,0,0,0,59.999996,52.999996,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,4,4,.23325616,.9444682,.055201132,.00033070371,0,0,0,0,0,0,0,0,0,0,0,0,59.999603,52.999672,65.99897
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,5,4,.12961021,.34417605,.61940479,.036202222,.0002168834,0,0,0,0,0,0,0,0,0,0,0,59.955338,52.963017,65.886299
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,6,4,.028371925,.070062257,.32006234,.57600796,.033665814,.00020168808,0,0,0,0,0,0,0,0,0,0,59.118431,52.301144,63.983593
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,7,4,.0089523485,.021628974,.068546884,.31313971,.56354946,.032937657,.00019732576,0,0,0,0,0,0,0,0,0,56.161518,50.378666,60.886883
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,8,4,.0075724488,.017966421,.021240378,.06731534,.30751368,.55342448,.032345884,.00019378052,0,0,0,0,0,0,0,0,51.989555,45.747692,57.417984
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,9,4,.001047442,.0024790042,.017921884,.021187723,.067148462,.30675137,.55205256,.032265697,.00019330013,0,0,0,0,0,0,0,35.76469,22.450607,41.30069
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,10,4,.000091754191,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,0,0,0,0,0,27.170456,7.9254208,33.634335
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,11,4,0,0,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,0,0,0,0,25.208599,2.939904,39.182526
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,12,4,0,0,0,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,0,0,0,24.564896,1.1847502,42.610008
